Headline,Datetime,Sentiment,Score
עכשיואזעקה באצבע הגליל,,Negative,0.999922752
אזעקה באצבע הגליל,2024-09-13T09:37:03,Negative,0.99992466
"תת-ניצב כורש ברנור, שהוביל את החקירות נגד משפחת נתניהו, פרש מהמשטרה",2024-09-13T09:33:33,Negative,0.999744356
משפחתו של החייל החטוף מתן אנגרסט תחשוף הקלטה שלו מהשבי,2024-09-13T09:10:16,Neutral,0.988981664
גבר נורה למוות בטירה,2024-09-13T08:41:37,Neutral,0.999480069
אחרי שטהרן מסרה טילים בליסטיים לרוסיה: צרפת זימנה את השגריר האיראני,2024-09-13T08:40:20,Neutral,0.519726694
ראש המועצה לביטחון של רוסיה נועד עם קים ג'ונג-און בפיונגיאנג,2024-09-13T07:58:42,Neutral,0.670977592
ידונו בתמיכה באוקראינה: ראש ממשלת בריטניה ייפגש עם ביידן בוושינגטון,2024-09-13T07:31:49,Positive,0.999949217
פשיטה נרחבת בג'ואריש ובלוד אחרי הפיגוע הפלילי - בלי עצורים ברצח,2024-09-13T06:30:54,Negative,0.999914289
"דיווח לבנוני: ""שביב של תקווה"" במצרים אחרי המגעים האחרונים לעסקה בדוחא",2024-09-13T06:23:03,Negative,0.997172594
דיווח בלבנון: חיזבאללה ביקש מתושבים בדרום המדינה להתפנות מבתיהם,2024-09-13T05:58:41,Neutral,0.734014273
"מפגינים למען החטופים חוסמים את דרך נמיר בתל אביב: ""מופקרים למוות""",2024-09-13T05:56:40,Neutral,0.996700108
דיווח בלבנון: סינוואר שלח מברק לנסראללה,2024-09-13T05:43:10,Negative,0.999811947
"חשד: סוכל ניסיון חיסול באשדוד, 4 נעצרו עם אקדחים ורובה",2024-09-13T05:39:46,Positive,0.999958277
"רמטכ""ל צבא איראן: ""נמשיך להגיב לאיומים מצד הציונים""",2024-09-13T05:35:10,Negative,0.999734223
"דובר צה""ל: גם האזעקות האחרונות בגליל העליון - זיהוי שווא",2024-09-13T05:13:25,Positive,0.999959111
"צה""ל: ישראלים נכנסו לאזור החוצץ בין שטח המדינה לעזה - והושבו לארץ",2024-09-13T04:57:57,Positive,0.999956965
עוד אזעקה בגליל העליון,2024-09-13T04:54:45,Negative,0.99992609
אזעקה נוספת בגליל העליון,2024-09-13T04:44:13,Negative,0.999926329
"דובר צה""ל: האזעקה בגליל העליון - זיהוי שווא",2024-09-13T04:41:58,Positive,0.999957442
אזעקה בגליל העליון,2024-09-13T04:16:48,Negative,0.999925017
חיזבאללה הודיע על שני הרוגים משורותיו; דיווח: ישראל תקפה בדרום לבנון,2024-09-13T03:41:46,Neutral,0.999576628
הושגה שליטה על השריפה שפרצה ביער ביריה,2024-09-13T03:29:28,Negative,0.999888778
שיא נוסף: כריסטיאנו רונאלדו הגיע למיליארד עוקבים ברשתות החברתיות,2024-09-13T03:11:22,Positive,0.997094274
התחזית: הקלה בעומסי החום,2024-09-13T02:15:41,Negative,0.9998523
"יו""ר בית הנבחרים לשעבר: שונאת את ישראל? היא חלק מה-DNA שלי",2024-09-13T01:50:06,Negative,0.999902487
התרעה על חשש לחדירת מחבלים בעלמון שבבנימין,2024-09-13T00:21:07,Negative,0.999873996
צעיר נפצע באורח קל-בינוני מיידוי אבנים בירושלים,2024-09-13T00:11:33,Neutral,0.986551881
"הגופה שאותרה בת""א: הוסר החשד לאירוע פלילי. הגבר כנראה נפל, נפצע - ומת מאיבוד דם",2024-09-12T23:11:15,Negative,0.996755898
המטח לצפת: זוהו כ-20 שיגורים משטח לבנון,2024-09-12T22:52:09,Neutral,0.98134321
שריפה גדולה פרצה ביער ביריה בעקבות המטח לצפת,2024-09-12T22:38:23,Neutral,0.842250586
"הירי לאזור צפת: הפסקות חשמל בביריה, יירוטים נצפו בסביבה",2024-09-12T22:26:27,Neutral,0.995398462
אזעקות בצפת והסביבה,2024-09-12T22:13:40,Neutral,0.999583781
טראמפ חוזר על עמדתו: לא יהיה עוד עימות מול האריס,2024-09-12T22:11:39,Negative,0.989781976
גבר נפצע באורח קשה באירוע אלימות באופקים,2024-09-12T21:44:44,Negative,0.999921203
חשד לרצח ביפיע: נקבע מותו של הגבר שנורה בבית עסק ליד נצרת,2024-09-12T21:37:22,Neutral,0.990527987
גבר נפצע אנושות מירי בבית עסק ליד נצרת,2024-09-12T21:03:16,Neutral,0.999370635
חשד לרצח בתל אביב: גבר אותר ללא רוח חיים בקיבוץ גלויות,2024-09-12T20:49:32,Neutral,0.984405875
"רוכבת אופנוע נפגעה מרכב בכביש 531, מצבה אנוש",2024-09-12T20:38:56,Negative,0.999922395
צו איסור פרסום הוצא על חקירת הפיגוע הפלילי ברמלה,2024-09-12T20:00:11,Negative,0.999918699
"טראמפ מסרב לעימות נוסף מול האריס: ""הסקרים מראים בבירור שזכיתי""",2024-09-12T19:53:13,Negative,0.999890089
עקב הוצאת דיבה: העדה המרכזית בתיק 1000 תפוצה ב-90 אלף שקלים,2024-09-12T19:40:22,Negative,0.999594867
"צה""ל: חיל האוויר תקף מבנים צבאיים של חיזבאללה בדרום לבנון",2024-09-12T18:41:22,Positive,0.999958515
"צה""ל ושב""כ חיסלו בשומרון חוליית מחבלים, בהם 3 בכירים בג'יהאד האיסלאמי",2024-09-12T18:04:41,Positive,0.999956369
"תסייע לתיקון ההטיה נגד ישראל: ארה""ב הציעה רפורמה במועצת הביטחון של האו""ם",2024-09-12T17:59:00,Neutral,0.998691618
"הנרצחים ברמלה: אם ובתה, ואישה וילד",2024-09-12T17:53:23,Neutral,0.954686761
"שר העבודה בן צור מאיים להתנגד לאישור התקציב: ""לא לקיצוץ בקצבאות""",2024-09-12T17:42:40,Neutral,0.94945848
"גורמים משפטיים בכירים: ""בן גביר מגלגל אחריות לכישלון משרדו""",2024-09-12T17:41:30,Negative,0.988498271
נקבע מותם של 4 מהנפגעים בפיצוץ הרכב ברמלה,2024-09-12T17:00:53,Negative,0.999921203
"חטיבת רפיח של חמאס הוכרעה, המנהרות שנותרו מוכנות להשמדה",2024-09-12T16:03:32,Positive,0.989386201
חיל האוויר חיסל פעיל חיזבאללה ברכב בדרום לבנון,2024-09-12T15:57:30,Positive,0.999958038
"המפכ""ל בזירת הפיצוץ ברמלה: ""נרדוף את כל מי שעשה את זה""",2024-09-12T15:49:56,Neutral,0.513506055
"המשטרה חוקרת את הסיבה לפיצוץ הרכב ברמלה, נשלל חשד למטען",2024-09-12T15:22:29,Neutral,0.912057638
אזעקה בגליל המערבי,2024-09-12T15:18:08,Negative,0.999924541
"מד""א מעדכן: 4 פצועים אנוש ברמלה - תינוקת, שני ילדים ונערה",2024-09-12T14:57:18,Negative,0.993637562
"צה""ל: תקפנו פעילי חיזבאללה בגולן הסורי",2024-09-12T14:46:41,Positive,0.999958277
שני פצועים אנוש בפיצוץ הרכב ברמלה,2024-09-12T14:37:16,Neutral,0.99908483
"מד""א: 7 נפצעו בפיצוץ הרכב ברמלה, בהם שניים באורח בינוני",2024-09-12T14:28:49,Negative,0.999780476
ראש אגף התנועה במשטרה יסיים את שירותו המבצעי בארגון,2024-09-12T14:17:02,Positive,0.89991343
פצועים בפיצוץ רכב ברמלה,2024-09-12T14:05:09,Neutral,0.998980463
"צה""ל על האשמות אונר""א: 9 מחבלי חמאס חוסלו בנוסייראת, בהם 3 ששימשו כעובדי הארגון",2024-09-12T13:49:42,Positive,0.999958634
אזעקה בגליל העליון,2024-09-12T13:46:39,Negative,0.999925017
"ה-""Jewish Chronicle"": פתחנו בחקירה בנוגע לפרסום מסמכי חמאס המסולפים",2024-09-12T13:10:00,Neutral,0.999005139
"מפקד 8200 הודיע לרמטכ""ל על פרישה מצה""ל",2024-09-12T12:55:43,Positive,0.999957085
"שריפה פרצה ביישוב נווה צוף בבנימין, צוותי כיבוי במקום",2024-09-12T12:26:05,Negative,0.999695539
"מפקד מחוז ש""י במשטרה הודיע למפכ""ל על פרישתו",2024-09-12T12:25:04,Neutral,0.907424212
"8 שנות מאסר ליאנה בלום, שנהגה בשכרות וגרמה למות התינוק מעין דומנוביץ'",2024-09-12T12:22:41,Negative,0.99980849
הכנסת אישרה בקריאה ראשונה את הצעת התקציב הנוסף ל-2024,2024-09-12T12:18:16,Neutral,0.998627782
"ההתרעות בגליל: כמה כטב""מים חדרו לישראל, אחד התפוצץ באזור קרן נפתלי",2024-09-12T12:14:03,Negative,0.999700189
בשל תאונת דרכים: שינויים בקו האדום של הרכבת הקלה בגוש דן,2024-09-12T12:05:32,Neutral,0.997653425
"הולך רגל נהרג מפגיעת אופנוע בפתח תקווה, הרוכב נפצע קשה",2024-09-12T11:53:29,Negative,0.999924421
"סירה ישראלית נסחפה לשטח הימי של לבנון, וחולצה ע""י צה""ל מול חופי צור",2024-09-12T11:48:49,Positive,0.999955654
"פיקוד העורף על החשש לחדירת כלי טיס עוין בגליל: ""האירוע הסתיים""",2024-09-12T11:47:38,Neutral,0.999666214
"הקבינט יתכנס בראשון, הערב - ""דיון ביטחוני מצומצם""",2024-09-12T11:45:54,Neutral,0.999381304
דיווח: 2 ההרוגים בתקיפת הרכב בסוריה - אנשי חיזבאללה,2024-09-12T11:42:51,Neutral,0.998884737
צעיר מראשון לציון מואשם בהטרדה מינית של נערות ברשת,2024-09-12T11:37:18,Negative,0.998949707
הירי מלבנון: שריפה גדולה מתפשטת ליד תחנת דלק סמוך למעלות בכביש 89,2024-09-12T11:30:44,Negative,0.999887228
התרעות על חדירת כלי טיס עוין בגליל העליון,2024-09-12T11:24:06,Neutral,0.999607027
"צה""ל מאשר: תקפנו מבנה צבאי ומשגר של חיזבאללה בדרום לבנון",2024-09-12T11:21:04,Positive,0.999958396
"תם הסבב הראשון של מבצע חיסוני הפוליו ברצועה: ""עמד במטרותיו""",2024-09-12T11:15:15,Neutral,0.757567406
"שיפור במצב 7 הפצועים מאסון המסוק בפילדלפי, שמוגדר יציב",2024-09-12T11:12:37,Neutral,0.998338223
ארגון הבריאות העולמי: כ-100 עזתים פונו לטיפול רפואי באיחוד האמירויות,2024-09-12T11:02:26,Neutral,0.992682993
דיווחים בלבנון: נמשכות התקיפות בדרום המדינה,2024-09-12T11:00:07,Positive,0.999958754
"לשכת רה""מ על הודעת חמאס: ""מסתיר שהוא ממשיך להתנגד לעסקה""",2024-09-12T10:56:24,Negative,0.999845862
"הוריו של יואל להנגהל ז""ל על עונשו של ליעד אדרי: ""אכזבה עמוקה""",2024-09-12T10:52:27,Negative,0.999396682
"גבר אותר עם סימני מכת חום ברכב בראשון לציון, מצבו קשה",2024-09-12T10:45:26,Neutral,0.997047246
"רצח יואל להנגהל: 5.5 שנות מאסר לליעד אדרי, הנאשם היחיד בפרשה",2024-09-12T10:40:52,Negative,0.991934776
"הירי לגליל המערבי: כ-15 רקטות שוגרו, שריפות פרצו בשטחים פתוחים",2024-09-12T10:30:49,Negative,0.999917507
לראשונה בהיסטוריה: שני אסטרונאוטים פרטיים יוצאים להליכת חלל,2024-09-12T10:22:13,Neutral,0.971344292
"אחרי האזעקות: הדי פיצוצים בגליל המערבי, בלבנון דווח על ""שיגור מטח""",2024-09-12T10:09:56,Neutral,0.999221206
"דיווחים על יירוטים בגליל המערבי. ""אל-מיאדין"": שוגר מטח",2024-09-12T10:08:54,Positive,0.689139426
רצף אזעקות בגליל,2024-09-12T10:05:24,Neutral,0.999612987
אזעקות נוספות בגליל המערבי,2024-09-12T10:01:41,Neutral,0.999616146
אזעקות בגליל המערבי - אחרי שהתושבים הונחו לשהות ליד מרחב מוגן,2024-09-12T09:59:36,Neutral,0.999638796
"צה""ל נערך לשנה""ל: ""חיילי מילואים יהוו כוח הגנה קבוע בכל מוסד בנגב המערבי""",2024-08-31T17:55:16,Positive,0.999958634
"המרכז הרפואי העמק: שלושה חיילים פונו אלינו מג'נין, אחד במצב קשה",2024-08-31T17:39:58,Negative,0.999687314
"הותר לפרסום: סמ""ר אלקנה נבון נפל במבצע בג'נין",2024-08-31T17:32:34,Negative,0.999457181
"הרצוג לזוכי המדליות במשחקים הפראלימפיים: ""הבאתם אור, תקווה והשראה""",2024-08-31T17:31:19,Negative,0.999925375
"הרמטכ""ל בהערכת המצב בג'נין: ""נעבור עיר-עיר, נגן על אזרחי ישראל""",2024-08-31T17:24:05,Negative,0.781413555
פלסטיני נפצע מירי בעימות עם מתנחלים ליד שכם,2024-08-31T17:04:36,Neutral,0.997983694
"צה""ל: חוסל מפקד חטיבת מחנות המרכז של הג'יהאד האיסלאמי בעזה",2024-08-31T17:01:32,Positive,0.999958158
"מאות קוראים נגד הממשלה מול ביתו של נתניהו בקיסריה, מפגינים צעדו בחיפה",2024-08-31T16:59:44,Neutral,0.991079271
"הרמטכ""ל בג'נין: ""מפרקים את הטרור ביהודה ושומרון""",2024-08-31T16:52:00,Negative,0.999915838
"גבר נפל מסוס סמוך לכפר מנדא, מצבו קשה",2024-08-31T16:37:15,Neutral,0.997016191
משרד הבריאות של חמאס: החל מבצע החיסונים נגד פוליו ברצועה,2024-08-31T16:30:51,Neutral,0.990461051
מדליה שלישית לישראל במשחקים הפראלימפיים: השחיין מארק מליאר זכה בארד,2024-08-31T16:06:26,Negative,0.99992466
